CustomerID,total_orders,total_revenue,avg_order_value,Segment
15236.0,1,321.05,21.403333333333332,One-time
15237.0,4,1412.32,14.265858585858584,Occasional
15238.0,3,1071.99,21.4398,Occasional
15239.0,2,780.59,15.930408163265307,Occasional
15240.0,5,1706.57,21.879102564102563,Occasional
15241.0,8,1756.44,15.967636363636364,Regular
15243.0,1,316.68,14.394545454545455,One-time
15244.0,2,631.57,18.57558823529412,Occasional
15245.0,3,2515.84,28.267865168539327,Occasional
15246.0,2,514.15,15.58030303030303,Occasional
15247.0,1,356.0,59.333333333333336,One-time
15249.0,13,6688.46,19.109885714285713,Regular
15251.0,11,10484.99,94.45936936936937,Regular
15252.0,2,740.78,16.83590909090909,Occasional
15253.0,5,918.1999999999999,17.32452830188679,Occasional
15254.0,1,300.36,16.686666666666667,One-time
15255.0,1,890.85,18.95425531914894,One-time
15256.0,1,98.45,16.408333333333335,One-time
15257.0,1,317.15,45.30714285714286,One-time
15258.0,2,623.16,18.328235294117647,Occasional
15260.0,7,1810.77,23.516493506493507,Regular
15261.0,1,254.82,13.41157894736842,One-time
15262.0,1,178.95000000000002,17.895000000000003,One-time
15263.0,1,156.51,13.042499999999999,One-time
15264.0,1,393.74,17.11913043478261,One-time
15265.0,2,1506.1200000000001,18.36731707317073,Occasional
15266.0,1,119.3,19.883333333333333,One-time
15267.0,5,1717.36,156.12363636363636,Occasional
15269.0,1,408.8,204.4,One-time
15270.0,7,2379.49,58.03634146341463,Regular
15271.0,15,2507.07,9.149890510948905,Regular
15272.0,2,721.94,11.45936507936508,Occasional
15274.0,2,716.57,15.246170212765959,Occasional
15275.0,1,615.14,15.003414634146342,One-time
15276.0,1,135.31,2.602115384615385,One-time
15277.0,1,255.89999999999998,21.325,One-time
15279.0,1,290.51,15.29,One-time
15280.0,1,113.12,7.07,One-time
15281.0,9,2332.15,16.778057553956835,Regular
15286.0,1,240.55,80.18333333333334,One-time
15287.0,2,486.69,24.3345,Occasional
15288.0,5,2306.52,26.210454545454546,Occasional
15289.0,3,939.78,16.20310344827586,Occasional
15290.0,18,7943.22,38.93735294117647,Regular
15291.0,15,4668.3,45.32330097087379,Regular
15292.0,1,180.94,7.2376,One-time
15296.0,6,3672.86,18.932268041237116,Regular
15297.0,3,641.94,16.46,Occasional
15298.0,12,4799.9,24.999479166666664,Regular
15299.0,7,4507.01,643.8585714285715,Regular
15300.0,1,496.44,17.73,One-time
15301.0,12,5070.35,20.865637860082305,Regular
15303.0,1,574.02,18.516774193548386,One-time
15304.0,8,694.4000000000001,30.19130434782609,Regular
15306.0,3,1174.35,20.247413793103448,Occasional
15307.0,1,205.3,17.108333333333334,One-time
15308.0,1,310.47,16.340526315789475,One-time
15311.0,91,60767.9,25.543463640184953,Loyal
15312.0,4,924.85,19.677659574468084,Occasional
15313.0,1,52.0,52.0,One-time
15314.0,1,327.97,13.665416666666667,One-time
15315.0,2,570.5,15.41891891891892,Occasional
15316.0,1,165.0,165.0,One-time
15318.0,1,312.62,9.473333333333333,One-time
15319.0,1,204.5,12.78125,One-time
15320.0,1,267.13,7.420277777777778,One-time
15321.0,3,2748.31,28.92957894736842,Occasional
15322.0,1,679.68,16.18285714285714,One-time
15325.0,1,162.29,3.3120408163265305,One-time
15326.0,1,311.71,10.748620689655171,One-time
15327.0,1,208.75,20.875,One-time
15329.0,3,1049.7,18.41578947368421,Occasional
15330.0,2,714.96,54.99692307692308,Occasional
15332.0,4,1661.06,47.45885714285714,Occasional
15333.0,1,1028.56,64.285,One-time
15334.0,3,351.67,3.5522222222222224,Occasional
15335.0,1,173.97,4.8325,One-time
15339.0,2,574.07,6.675232558139536,Occasional
15341.0,1,2020.52,118.85411764705883,One-time
15342.0,1,406.09,16.920416666666664,One-time
15343.0,1,364.5,17.357142857142858,One-time
15344.0,3,563.94,21.69,Occasional
15345.0,1,393.54,19.677,One-time
15346.0,1,252.42000000000002,14.848235294117648,One-time
15347.0,1,201.60000000000002,40.32000000000001,One-time
15348.0,1,158.04,17.56,One-time
15349.0,2,473.81,6.580694444444444,Occasional
15350.0,1,115.65,23.130000000000003,One-time
15351.0,7,1960.1100000000001,8.7116,Regular
15353.0,2,777.02,12.333650793650794,Occasional
15355.0,2,277.05,19.789285714285715,Occasional
15356.0,10,2766.5,5.330443159922929,Regular
15358.0,22,8347.2,15.149183303085302,Loyal
15360.0,1,427.93,32.917692307692306,One-time
15361.0,1,418.92,59.84571428571429,One-time
15363.0,1,326.0,20.375,One-time
15364.0,2,913.19,31.489310344827587,Occasional
15365.0,7,2314.32,20.301052631578948,Regular
15366.0,2,602.51,13.69340909090909,Occasional
15367.0,4,1877.59,19.764105263157894,Occasional
15368.0,1,446.94000000000005,111.73500000000001,One-time
15370.0,7,2386.05,25.383510638297874,Regular
15372.0,1,2007.3999999999999,74.34814814814814,One-time
15373.0,12,2415.91,18.302348484848483,Regular
15374.0,1,168.0,56.0,One-time
15376.0,3,1233.3600000000001,10.541538461538462,Occasional
15379.0,7,3703.29,19.089123711340207,Regular
15380.0,5,1690.2600000000002,46.951666666666675,Occasional
15381.0,2,596.85,74.60625,Occasional
15382.0,6,5955.71,19.7208940397351,Regular
15384.0,2,642.41,15.668536585365853,Occasional
15385.0,1,316.88,26.406666666666666,One-time
15386.0,1,394.14,12.714193548387096,One-time
15388.0,1,140.54,14.053999999999998,One-time
15389.0,1,500.0,500.0,One-time
15392.0,4,1535.53,18.280119047619046,Occasional
15393.0,2,231.86,19.32166666666667,Occasional
15394.0,4,2183.54,25.68870588235294,Occasional
15395.0,1,107.45,15.35,One-time
15396.0,1,288.18,20.584285714285716,One-time
15397.0,1,94.0,15.666666666666666,One-time
15398.0,2,1345.53,18.43191780821918,Occasional
15399.0,3,815.77,16.3154,Occasional
15400.0,5,716.2,59.68333333333334,Occasional
15402.0,2,626.77,14.923095238095238,Occasional
15405.0,1,349.1,43.6375,One-time
15406.0,2,510.71000000000004,9.636037735849058,Occasional
15407.0,4,1056.44,6.90483660130719,Occasional
15408.0,1,267.18,7.858235294117647,One-time
15410.0,8,3450.84,28.285573770491805,Regular
15411.0,4,1358.88,13.726060606060607,Occasional
15412.0,1,190.53,19.053,One-time
15414.0,3,774.9000000000001,19.86923076923077,Occasional
15415.0,1,572.8100000000001,11.933541666666668,One-time
15416.0,4,3984.32,20.75166666666667,Occasional
15417.0,1,508.8,18.17142857142857,One-time
15419.0,1,135.86,16.9825,One-time
15421.0,4,950.36,17.93132075471698,Occasional
15422.0,2,97.7,16.283333333333335,Occasional
15423.0,1,43.5,21.75,One-time
15424.0,2,383.34,22.54941176470588,Occasional
15426.0,5,1447.39,4.956815068493151,Occasional
15427.0,3,1483.14,4.84686274509804,Occasional
15428.0,1,93.78,15.63,One-time
15429.0,2,397.35,4.845731707317073,Occasional
15432.0,1,171.19,17.119,One-time
15433.0,2,533.3,13.00731707317073,Occasional
15434.0,5,1041.48,18.936,Occasional
15435.0,1,149.29,5.147931034482759,One-time
15436.0,3,1122.53,3.4119452887537993,Occasional
15437.0,1,200.16,4.4479999999999995,One-time
15438.0,1,156.57999999999998,6.263199999999999,One-time
15440.0,3,383.68,6.188387096774194,Occasional
15442.0,1,594.0,297.0,One-time
15443.0,7,3236.91,8.473586387434555,Regular
15444.0,2,1418.26,6.476073059360731,Occasional
15445.0,1,113.5,22.7,One-time
15447.0,1,155.17,17.24111111111111,One-time
15448.0,1,494.64,17.665714285714284,One-time
15449.0,3,974.52,16.242,Occasional
15450.0,1,429.84,14.328,One-time
15452.0,3,538.73,9.28844827586207,Occasional
15453.0,7,1388.37,4.854440559440559,Regular
15454.0,1,179.1,7.164,One-time
15456.0,3,447.22,7.453666666666667,Occasional
15457.0,1,237.07,4.087413793103448,One-time
15458.0,1,161.64,23.09142857142857,One-time
15460.0,1,216.76,3.7372413793103445,One-time
15462.0,3,234.6,21.327272727272728,Occasional
15463.0,1,126.14,18.02,One-time
15464.0,1,1048.85,6.680573248407643,One-time
15465.0,18,7354.62,75.82082474226804,Regular
15466.0,1,334.53,5.868947368421052,One-time
15467.0,3,524.88,10.093846153846155,Occasional
15468.0,2,467.51,19.479583333333334,Occasional
15469.0,2,538.55,22.43958333333333,Occasional
15471.0,1,469.48,6.097142857142857,One-time
15472.0,1,371.56,4.888947368421053,One-time
15473.0,7,1771.2,161.01818181818183,Regular
15475.0,1,454.10999999999996,15.658965517241377,One-time
15478.0,2,1441.42,31.33521739130435,Occasional
15480.0,1,905.5,20.122222222222224,One-time
15482.0,12,11054.96,112.80571428571427,Regular
15483.0,4,233.81,2.656931818181818,Occasional
15484.0,4,3594.31,19.118670212765956,Occasional
15485.0,3,2575.0,29.941860465116278,Occasional
15488.0,1,91.32000000000001,45.660000000000004,One-time
15489.0,3,1134.28,22.6856,Occasional
15491.0,6,3100.09,20.130454545454548,Regular
15492.0,2,659.4599999999999,18.841714285714282,Occasional
15493.0,5,2001.8,6.74006734006734,Occasional
15494.0,2,1299.23,10.39384,Occasional
15497.0,2,1262.2,84.14666666666668,Occasional
15498.0,27,13316.4,26.00859375,Loyal
15500.0,4,1131.56,16.640588235294118,Occasional
15502.0,12,10384.93,48.75553990610329,Regular
15503.0,1,147.09,2.1012857142857144,One-time
15504.0,1,52.83,4.063846153846153,One-time
15505.0,5,3610.96,37.22639175257732,Occasional
15506.0,3,979.26,5.971097560975609,Occasional
15507.0,1,492.36,10.703478260869565,One-time
15508.0,6,1000.27,10.8725,Regular
15510.0,1,250.0,250.0,One-time
15511.0,5,909.23,5.6826875,Occasional
15512.0,2,121.0,17.285714285714285,Occasional
15513.0,19,14758.220000000001,47.91629870129871,Regular
15514.0,11,4139.46,23.255393258426967,Regular
15516.0,3,62.43,4.162,Occasional
15517.0,1,267.03,9.889999999999999,One-time
15518.0,8,1942.45,9.076869158878505,Regular
15520.0,1,343.5,19.083333333333332,One-time
15521.0,8,3000.2,16.217297297297296,Regular
15522.0,2,398.84,6.99719298245614,Occasional
15523.0,1,412.01000000000005,41.20100000000001,One-time
15524.0,1,440.0,440.0,One-time
15525.0,3,825.92,4.64,Occasional
15526.0,2,148.44,37.11,Occasional
15527.0,8,2429.78,14.906625766871167,Regular
15528.0,1,229.33,8.820384615384615,One-time
15529.0,11,3995.23,5.945282738095238,Regular
15530.0,4,1502.35,13.910648148148148,Occasional
15531.0,2,2007.44,8.804561403508773,Occasional
15532.0,4,1580.93,6.1755078125,Occasional
15533.0,3,807.57,9.729759036144578,Occasional
15535.0,4,536.4,7.152,Occasional
15537.0,1,110.92,4.621666666666667,One-time
15539.0,1,538.46,13.133170731707319,One-time
15540.0,1,213.3,14.22,One-time
15541.0,1,85.13000000000001,2.9355172413793107,One-time
15543.0,1,127.86,4.566428571428571,One-time
15544.0,9,3546.71,13.693861003861004,Regular
15545.0,2,292.71999999999997,3.613827160493827,Occasional
15547.0,14,4954.84,7.058176638176638,Regular
15549.0,3,1693.26,14.724,Occasional
15550.0,4,575.63,9.43655737704918,Occasional
15551.0,1,436.06,15.036551724137931,One-time
15552.0,1,90.12,5.301176470588236,One-time
15553.0,1,437.23,7.807678571428572,One-time
15554.0,1,217.2,15.514285714285714,One-time
15555.0,16,4805.17,5.345016685205784,Regular
15556.0,1,279.77,9.024838709677418,One-time
15557.0,1,473.65000000000003,23.6825,One-time
15561.0,4,800.59,29.651481481481483,Occasional
15562.0,1,134.55,134.55,One-time
15563.0,4,1400.44,12.393274336283186,Occasional
15565.0,2,173.16,21.645,Occasional
15567.0,1,186.01,26.572857142857142,One-time
15568.0,3,758.29,14.307358490566036,Occasional
15569.0,5,1375.71,44.377741935483876,Occasional
15570.0,12,4165.52,12.896346749226007,Regular
15571.0,4,650.4300000000001,11.411052631578949,Occasional
15572.0,7,2552.86,11.873767441860466,Regular
15573.0,2,607.45,5.840865384615385,Occasional
15574.0,4,702.25,4.180059523809524,Occasional
15576.0,1,940.6700000000001,20.90377777777778,One-time
15577.0,3,258.88,6.637948717948718,Occasional
15578.0,1,127.1,9.776923076923076,One-time
15579.0,2,348.6,6.835294117647059,Occasional
15581.0,13,3679.9700000000003,24.69778523489933,Regular
15582.0,3,682.9100000000001,15.52068181818182,Occasional
15584.0,4,725.11,5.895203252032521,Occasional
15585.0,1,455.3,14.687096774193549,One-time
15587.0,4,913.6800000000001,101.52000000000001,Occasional
15589.0,3,478.53000000000003,16.501034482758623,Occasional
15592.0,1,388.58,16.190833333333334,One-time
15593.0,1,199.8,39.96,One-time
15594.0,5,1771.78,17.201747572815535,Occasional
15596.0,5,1406.59,18.267402597402597,Occasional
15597.0,1,324.57,14.753181818181817,One-time
15598.0,1,240.68,17.19142857142857,One-time
15599.0,2,761.74,14.648846153846154,Occasional
15601.0,14,6776.56,16.52819512195122,Regular
15602.0,9,1297.8700000000001,28.214565217391307,Regular
15603.0,1,48.480000000000004,24.240000000000002,One-time
15604.0,1,216.39,12.728823529411764,One-time
15605.0,5,1198.23,17.88402985074627,Occasional
15606.0,9,2920.16,37.92415584415584,Regular
15607.0,1,104.76,8.05846153846154,One-time
15608.0,4,1093.68,18.228,Occasional
15609.0,1,298.48,18.655,One-time
15610.0,1,112.46000000000001,18.743333333333336,One-time
15611.0,13,1591.45,37.01046511627907,Regular
15612.0,2,195.15,32.525,Occasional
15615.0,23,10399.74,24.585673758865248,Loyal
15618.0,4,776.851,17.263355555555556,Occasional
15619.0,1,336.40000000000003,112.13333333333334,One-time
15620.0,3,1553.18,15.5318,Occasional
15621.0,4,1293.03,80.814375,Occasional
15622.0,9,3709.56,20.051675675675675,Regular
15623.0,1,301.03,15.843684210526314,One-time
15624.0,4,588.13,17.297941176470587,Occasional
15625.0,4,1534.26,23.9728125,Occasional
15626.0,2,675.8,13.791836734693877,Occasional
15628.0,9,2870.2400000000002,18.51767741935484,Regular
15630.0,2,1186.35,19.772499999999997,Occasional
15632.0,8,3285.31,19.67251497005988,Regular
15634.0,1,243.55,16.236666666666668,One-time
15636.0,2,724.76,28.9904,Occasional
15637.0,1,223.36,14.890666666666668,One-time
15639.0,1,425.32,17.0128,One-time
15640.0,15,12515.66,25.858801652892563,Regular
15641.0,4,1887.2,15.858823529411765,Occasional
15643.0,3,664.0,20.12121212121212,Occasional
15644.0,4,813.0,3.4159663865546217,Occasional
15645.0,1,612.01,11.769423076923077,One-time
15646.0,3,447.64000000000004,12.789714285714288,Occasional
15648.0,2,657.35,26.294,Occasional
15649.0,2,816.0,408.0,Occasional
15651.0,3,646.3,20.196875,Occasional
15652.0,1,337.74,16.082857142857144,One-time
15653.0,2,877.4399999999999,146.23999999999998,Occasional
15654.0,2,922.53,43.93,Occasional
15655.0,1,560.67,16.490294117647057,One-time
15656.0,4,748.5,15.925531914893616,Occasional
15657.0,1,30.0,30.0,One-time
15658.0,5,1024.1000000000001,21.33541666666667,Occasional
15659.0,1,306.45,27.85909090909091,One-time
15660.0,9,1600.86,17.787333333333333,Regular
15661.0,2,309.8,61.96,Occasional
15663.0,1,138.14,15.348888888888887,One-time
15664.0,1,386.43,22.731176470588235,One-time
15665.0,2,2242.01,19.327672413793106,Occasional
15667.0,1,301.32,23.178461538461537,One-time
15668.0,1,76.32000000000001,76.32000000000001,One-time
15669.0,4,684.34,20.737575757575758,Occasional
15670.0,1,173.05,14.420833333333334,One-time
15671.0,7,2657.13,34.065769230769234,Regular
15673.0,4,2881.02,18.587225806451613,Occasional
15674.0,5,2446.6,21.46140350877193,Occasional
15675.0,3,323.69,15.413809523809524,Occasional
15676.0,3,3435.76,17.00871287128713,Occasional
15677.0,1,657.23,19.916060606060608,One-time
15678.0,1,352.7,29.391666666666666,One-time
15679.0,4,781.28,7.102545454545455,Occasional
15680.0,3,1333.68,17.09846153846154,Occasional
15681.0,5,1426.16,26.90867924528302,Occasional
15683.0,1,193.75,19.375,One-time
15687.0,9,2993.1,18.030722891566263,Regular
15689.0,2,254.1,28.233333333333334,Occasional
15690.0,2,239.76,12.618947368421052,Occasional
15691.0,1,136.8,68.4,One-time
15692.0,1,191.04,15.92,One-time
15694.0,14,6479.4,83.06923076923077,Regular
15695.0,2,409.98,18.635454545454547,Occasional
15696.0,8,2736.46,16.002690058479534,Regular
15699.0,1,309.65,17.202777777777776,One-time
15700.0,2,696.68,8.10093023255814,Occasional
15701.0,4,1542.14,6.506919831223629,Occasional
15703.0,1,211.5,42.3,One-time
15704.0,4,2293.62,19.603589743589744,Occasional
15705.0,1,143.1,23.849999999999998,One-time
15706.0,4,1060.56,19.28290909090909,Occasional
15707.0,4,945.58,4.418598130841121,Occasional
15708.0,7,3364.2400000000002,11.68138888888889,Regular
15709.0,1,133.25,22.208333333333332,One-time
15712.0,5,1072.3600000000001,20.233207547169815,Occasional
15713.0,2,356.7,18.773684210526316,Occasional
15714.0,2,330.88,9.453714285714286,Occasional
15716.0,4,1118.81,9.481440677966102,Occasional
15717.0,1,150.3,21.47142857142857,One-time
15719.0,13,5045.61,5.384855923159018,Regular
15720.0,1,598.73,4.677578125,One-time
15721.0,1,507.08,5.572307692307692,One-time
15722.0,5,2222.56,32.21101449275362,Occasional
15723.0,1,203.1,4.953658536585365,One-time
15724.0,2,218.25,19.84090909090909,Occasional
15725.0,1,415.25,12.9765625,One-time
15727.0,7,5178.96,17.14887417218543,Regular
15729.0,1,85.0,17.0,One-time
15730.0,3,1120.88,16.01257142857143,Occasional
15732.0,2,294.12,21.00857142857143,Occasional
15733.0,1,162.3,16.23,One-time
15734.0,2,1339.45,51.517307692307696,Occasional
15737.0,8,1205.1200000000001,16.73777777777778,Regular
15738.0,16,4812.42,27.817456647398846,Regular
15739.0,1,449.12,56.14,One-time
15740.0,1,154.88,17.20888888888889,One-time
15743.0,4,784.46,8.914318181818182,Occasional
15744.0,1,34.8,11.6,One-time
15745.0,4,1094.59,17.654677419354837,Occasional
15746.0,1,196.88,7.031428571428571,One-time
15747.0,3,974.04,10.473548387096773,Occasional
15748.0,1,149.31,7.11,One-time
15749.0,3,44534.3,4453.43,Occasional
15750.0,8,2465.48,8.414607508532423,Regular
15752.0,7,2637.38,6.41698296836983,Regular
15753.0,1,79.2,79.2,One-time
15754.0,3,458.57,16.3775,Occasional
15755.0,6,2364.25,16.7677304964539,Regular
15756.0,4,532.96,2.7758333333333334,Occasional
15757.0,2,714.42,15.876,Occasional
15758.0,1,205.25,22.805555555555557,One-time
15759.0,3,253.04,36.14857142857143,Occasional
15762.0,2,583.75,15.777027027027026,Occasional
15763.0,2,1086.92,17.818360655737706,Occasional
15764.0,6,3279.97,18.222055555555553,Regular
15766.0,1,315.06,28.64181818181818,One-time
15768.0,3,621.8299999999999,23.03074074074074,Occasional
15769.0,26,56252.72,432.7132307692308,Loyal
15773.0,1,635.6800000000001,63.568000000000005,One-time
15774.0,1,270.8,10.832,One-time
15775.0,1,104.9,14.985714285714286,One-time
15776.0,1,241.62,13.423333333333334,One-time
15777.0,4,1047.11,49.862380952380946,Occasional
15780.0,3,475.28000000000003,16.38896551724138,Occasional
15781.0,3,345.46,17.273,Occasional
15782.0,3,2614.7400000000002,60.80790697674419,Occasional
15783.0,1,246.3,17.592857142857145,One-time
15785.0,5,2328.9700000000003,28.059879518072293,Occasional
15786.0,3,4932.2,18.47265917602996,Occasional
15787.0,3,948.05,4.602184466019417,Occasional
15789.0,1,351.3,14.052,One-time
15790.0,1,220.85,6.31,One-time
15791.0,2,1612.69,21.502533333333336,Occasional
15793.0,3,965.61,80.4675,Occasional
15795.0,1,610.01,14.524047619047618,One-time
15796.0,8,2711.56,20.38766917293233,Regular
15797.0,4,2207.4,275.925,Occasional
15799.0,3,884.14,9.021836734693878,Occasional
15800.0,2,699.08,5.874621848739496,Occasional
15801.0,3,1063.95,16.62421875,Occasional
15802.0,1,451.42,451.42,One-time
15803.0,1,415.82000000000005,51.977500000000006,One-time
15804.0,13,4206.39,16.05492366412214,Regular
15805.0,17,5528.4800000000005,18.367043189368772,Regular
15806.0,3,784.58,25.309032258064516,Occasional
15807.0,3,903.9,18.83125,Occasional
15808.0,4,3734.9700000000003,17.95658653846154,Occasional
15809.0,5,515.77,14.736285714285714,Occasional
15810.0,4,1391.98,15.640224719101123,Occasional
15811.0,6,2218.62,16.681353383458646,Regular
15812.0,5,1801.14,43.930243902439024,Occasional
15813.0,2,1303.9099999999999,32.59775,Occasional
15814.0,4,1945.33,27.018472222222222,Occasional
15815.0,5,2100.6,42.86938775510204,Occasional
15819.0,4,1905.45,15.491463414634147,Occasional
15820.0,1,206.98,12.175294117647057,One-time
15821.0,2,570.96,9.209032258064516,Occasional
15822.0,2,885.47,26.832424242424242,Occasional
15823.0,1,15.0,15.0,One-time
15825.0,1,532.94,26.647000000000002,One-time
15826.0,3,1654.31,24.328088235294118,Occasional
15827.0,14,1836.0900000000001,15.966000000000001,Regular
15829.0,2,636.14,12.473333333333333,Occasional
15830.0,1,576.0,14.76923076923077,One-time
15831.0,3,801.76,11.790588235294118,Occasional
15832.0,1,836.79,15.49611111111111,One-time
15834.0,4,2233.75,8.182234432234432,Occasional
15835.0,4,954.09,19.0818,Occasional
15836.0,1,137.37,13.737,One-time
15837.0,1,391.98,16.3325,One-time
15838.0,19,33643.08,201.45556886227547,Regular
15839.0,3,1048.49,16.911129032258064,Occasional
15840.0,2,355.56,13.168888888888889,Occasional
15841.0,4,1224.06,26.043829787234042,Occasional
15843.0,1,118.95000000000002,14.868750000000002,One-time
15844.0,1,130.73999999999998,11.885454545454543,One-time
15845.0,8,3711.77,26.896884057971015,Regular
15847.0,2,389.27,17.694090909090907,Occasional
15850.0,2,238.85,2.4623711340206187,Occasional
15852.0,2,160.71,7.305000000000001,Occasional
15853.0,1,110.8,3.6933333333333334,One-time
15854.0,12,2974.65,21.247500000000002,Regular
15855.0,5,712.24,8.903,Occasional
15856.0,27,16387.57,25.40708527131783,Loyal
15857.0,1,297.0,21.214285714285715,One-time
15858.0,5,1438.85,7.533246073298429,Occasional
15860.0,8,977.21,6.881760563380282,Regular
15861.0,8,3165.36,5.797362637362638,Regular
15862.0,4,832.88,5.665850340136054,Occasional
15863.0,2,68.84,3.8244444444444445,Occasional
15864.0,6,1936.3200000000002,96.816,Regular
15865.0,3,895.13,22.37825,Occasional
15866.0,1,230.53,5.122888888888889,One-time
15867.0,15,3812.64,8.270368763557483,Regular
15869.0,2,149.64,9.975999999999999,Occasional
15870.0,1,354.09000000000003,4.659078947368421,One-time
15872.0,2,360.93,2.819765625,Occasional
15874.0,7,4405.88,36.71566666666667,Regular
15877.0,2,493.28,3.823875968992248,Occasional
15880.0,1,343.28000000000003,3.2693333333333334,One-time
15881.0,5,501.39000000000004,17.289310344827587,Occasional
15882.0,4,516.36,22.450434782608696,Occasional
15883.0,2,396.48,8.091428571428573,Occasional
15885.0,3,379.35,21.075000000000003,Occasional
15886.0,1,181.09,15.090833333333334,One-time
15888.0,1,168.31,14.025833333333333,One-time
15889.0,2,446.87,4.80505376344086,Occasional
15891.0,1,524.52,8.459999999999999,One-time
15894.0,2,263.55,6.4280487804878055,Occasional
15895.0,1,179.17,16.288181818181815,One-time
15897.0,2,222.05,9.252083333333333,Occasional
15898.0,5,1388.88,16.149767441860465,Occasional
15899.0,1,56.25,14.0625,One-time
15900.0,1,351.11,6.884509803921569,One-time
15901.0,3,363.88,3.136896551724138,Occasional
15903.0,7,5126.76,69.28054054054054,Regular
15904.0,1,164.68,5.489333333333334,One-time
15906.0,7,1567.69,10.451266666666667,Regular
15907.0,3,967.45,3.8853413654618474,Occasional
15909.0,1,191.94,27.419999999999998,One-time
15910.0,8,1232.18,4.614906367041199,Regular
15912.0,2,264.62,13.927368421052632,Occasional
15916.0,8,1528.09,9.858645161290323,Regular
15917.0,1,123.1,10.258333333333333,One-time
15918.0,2,334.23,8.35575,Occasional
15919.0,2,639.89,4.4747552447552446,Occasional
15920.0,4,167.5,2.7916666666666665,Occasional
15921.0,1,336.03000000000003,13.441200000000002,One-time
15922.0,1,369.5,33.59090909090909,One-time
15923.0,1,127.08,6.051428571428572,One-time
15925.0,1,207.15,17.2625,One-time
15930.0,1,426.63,20.315714285714286,One-time
15932.0,8,2495.87,21.703217391304346,Regular
15933.0,3,1107.46,14.965675675675676,Occasional
15935.0,2,416.86,34.73833333333334,Occasional
15937.0,1,145.35,20.764285714285712,One-time
15938.0,5,404.58,22.476666666666667,Occasional
15939.0,15,6115.01,80.46065789473684,Regular
15940.0,1,35.8,35.8,One-time
15942.0,1,337.44,24.102857142857143,One-time
15944.0,1,325.1,54.18333333333334,One-time
15945.0,1,181.0,90.5,One-time
15947.0,1,1708.24,58.9048275862069,One-time
15948.0,2,955.24,15.920666666666667,Occasional
15949.0,2,364.72,19.19578947368421,Occasional
15950.0,4,1765.51,18.015408163265306,Occasional
15951.0,2,708.22,17.273658536585366,Occasional
15952.0,4,806.57,8.863406593406594,Occasional
15953.0,8,1659.3799999999999,16.932448979591836,Regular
15955.0,14,4416.26,24.13256830601093,Regular
15957.0,1,428.89,10.211666666666666,One-time
15958.0,1,104.35,14.907142857142857,One-time
15963.0,2,470.76,16.812857142857144,Occasional
15965.0,4,845.64,6.931475409836065,Occasional
15967.0,2,418.83,4.986071428571428,Occasional
15969.0,3,666.1,33.305,Occasional
15970.0,1,314.1,28.55454545454546,One-time
15971.0,12,4199.85,119.9957142857143,Regular
15973.0,1,307.82000000000005,76.95500000000001,One-time
15974.0,7,3442.15,19.557670454545455,Regular
15975.0,1,371.01,15.45875,One-time
15976.0,2,430.94,4.39734693877551,Occasional
15977.0,2,1054.73,16.226615384615386,Occasional
15978.0,1,1098.78,22.42408163265306,One-time
15980.0,3,2398.86,55.78744186046512,Occasional
15981.0,8,3408.48,35.13896907216495,Regular
15983.0,4,1475.02,13.053274336283186,Occasional
15984.0,10,2837.67,10.50988888888889,Regular
15985.0,2,1142.42,30.876216216216218,Occasional
15986.0,1,168.12,12.008571428571429,One-time
15987.0,7,1451.28,10.366285714285715,Regular
15988.0,1,158.03,5.852962962962963,One-time
15990.0,2,792.11,15.232884615384616,Occasional
15992.0,1,41.989999999999995,13.996666666666664,One-time
15993.0,7,2797.57,5.068061594202899,Regular
15994.0,1,427.07,12.202,One-time
15996.0,6,1060.68,8.159076923076924,Regular
15998.0,5,3089.97,6.106660079051383,Occasional
16000.0,3,12393.7,1377.0777777777778,Occasional
16003.0,5,2735.37,26.556990291262135,Occasional
16005.0,4,615.39,2.822889908256881,Occasional
16006.0,1,101.4,12.675,One-time
16007.0,4,1701.94,4.420623376623377,Occasional
16008.0,3,478.78,14.508484848484848,Occasional
16009.0,4,992.71,11.030111111111111,Occasional
16010.0,3,407.5,4.738372093023256,Occasional
16011.0,16,3362.71,15.86183962264151,Regular
16012.0,3,1415.29,15.05627659574468,Occasional
16013.0,47,37130.6,267.126618705036,Loyal
16014.0,3,662.38,4.5681379310344825,Occasional
16015.0,3,705.39,3.875769230769231,Occasional
16016.0,8,1508.76,6.420255319148936,Regular
16017.0,1,211.88,6.62125,One-time
16018.0,2,408.90000000000003,14.60357142857143,Occasional
16019.0,9,3786.2400000000002,23.664,Regular
16020.0,3,851.01,18.500217391304346,Occasional
16022.0,1,628.28,8.266842105263157,One-time
16023.0,3,719.81,7.126831683168317,Occasional
16024.0,1,251.24,3.925625,One-time
16025.0,1,439.65999999999997,15.702142857142857,One-time
16026.0,1,236.09,7.3778125,One-time
16027.0,6,934.62,58.41375,Regular
16029.0,63,81024.84,334.813388429752,Loyal
16030.0,1,331.24,11.422068965517242,One-time
16031.0,2,548.94,5.489400000000001,Occasional
16033.0,20,8816.4,7.754089709762533,Regular
16034.0,3,437.7,19.895454545454545,Occasional
16036.0,2,758.92,13.798545454545454,Occasional
16037.0,3,855.02,21.923589743589744,Occasional
16038.0,3,471.78000000000003,18.145384615384618,Occasional
16040.0,3,1313.55,20.20846153846154,Occasional
